scenario_id,frame_index,image_path,image_sha256,label_sha256,frame_sha256,person_gt,vehicle_gt
S1,1,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S1\initial_condition\frames\frame_0001.png,F944D9D1F09AB97E86D5076CA77BA2F5259CA8333E8C876D0F42F8CF513A4FCC,A2A2AF1E8DA1B22199F041915A54BA8427F723BBE7752C899BD78D237AD57DA4,21734A330DA5CD77EA3EA5D5E48E70E9B808AE956A298E09A5EF518E74F4E6C2,2,1
S1,2,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S1\initial_condition\frames\frame_0002.png,795C8DE772FFBC701EB85664C305D0EE7A74DA49C3E1CD1B11D7AA14DA34A911,8BEB636D25412F8C196CB0E3B347446E0D5C3EB2EE33ED2D9C66A45060AC9B4D,3591FC7C47169090544F5DE74D59B047F2757142F14A3C09AFD169D4C605EE27,2,1
S1,3,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S1\initial_condition\frames\frame_0003.png,A7EC43C0BC82C6078A6BD6BD4825DE241B8EB35EE4196BA47032C6DFD0F2CA24,01157E76829AB31EC3000C7EB85D9E67672A138E40B189CB93264ED4CDB17A0E,E7ED41C87CD4115BBA719FBD4E73C644CE74303BCBC2DC83A5E73D66C05A3967,2,1
S1,4,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S1\initial_condition\frames\frame_0004.png,7999920453B1E5C03D29725B37274F5CDFBCA1F9CCFD93F7D84FCA6604F7A9B9,9526CDE7280134F66FF0A7B98DBCB4D9E3DDE380ACA49AAB9910AAA16022A4CC,4E573350903D516E28D6A37C141F9E69C8C7B6DF73BC50FCDC81B1B726A6CD8B,2,1
S1,5,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S1\initial_condition\frames\frame_0005.png,BDDB13E11CA225E7EA8F822389919E843AAD148666431B5E9E65835D75698134,3739A6FDE6555D206629D25C3350661DAFF8D48FFC498BA7150519E47169236C,D077457F263F050853E4902698E8F36B00E3DE868975711462BB2CB867CD9399,2,1
S1,6,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S1\initial_condition\frames\frame_0006.png,2062E992E42DC8512DE3EF1E5AF71503103F5F27F55674453A2995D56471FD38,909AAF2362AAB1DA8286D7F78B57BF96D0D57D5F3F645BF3A21D0DC1F15B8BD5,8F91102AB33425D6A305B0216ECF2B6761BEC11106A2A8B582544A3147D02351,2,1
S1,7,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S1\initial_condition\frames\frame_0007.png,321CB91E3DB09584F00CF8EE8B837E9AD41EE9D7F6182650D8148002B4047087,BB92B502589F15359DCEEB77A93080216ABB48326336521DDA50F87FAF3CD080,9FE04188AFD63F17B6CB3BEE234D44E75C6DEEDC7FDF3F4CE8D4AB21BF9DC6E6,2,1
S1,8,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S1\initial_condition\frames\frame_0008.png,B3F3579D53A9E586540584D92C359846D5250A6C2288E63FCBEDA881F55719B1,A6A43811EFAEB1EF2C2D493945BD30759EA2D93A6B1750EFD4E5E551A256255B,BCD11882409D63DC1C77E0A95C57422C3374E19775890BD78F4F30030454F4B7,2,1
S1,9,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S1\initial_condition\frames\frame_0009.png,6F7D2F8D01C52FF58A6F3182D2BA8502DD9868E64169E1D3996AEDF43CBF0B19,D1B27A876CEFD62BEA50A6BA6FD57C5335BF83B853F825D19CE82285B370FE3A,34734C25EECB3B7CB6572136054BA85980654D52A8BCC74DBBC894F59EAA2507,2,1
S1,10,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S1\initial_condition\frames\frame_0010.png,EE553372660A577C06143CE60BB721B1337E1E4DFEAAFB0DB0E7C07969FFE2AA,CC32ABF81A6209EDBF4E506499E15F652C3376298ED41169C98E6919DD76FEC3,D81B8FB2A8489867234C5B7FA23A992D13EABA283A7E173D326AEB9EDB31FBC3,2,1
