scenario_id,frame_index,image_path,image_sha256,label_sha256,frame_sha256,person_gt,vehicle_gt
S4,1,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S4\initial_condition\frames\frame_0001.png,2092F2F805FBBC5C24D46E4CE584E3305A43C4EB7A2931BF97C4D02690B36415,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,A526A164F4F075C3F40A08ECBE04577F50D792103DC08658E53434592B58FD66,0,0
S4,2,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S4\initial_condition\frames\frame_0002.png,902C71A100CE6C7ED0C941A2D0DAEE73EE1327529B26346D95644F942A4BAE01,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,F793F629240833428ADE1BDA1AEB17511E24A05AACD47560CB13A16D5605DB57,0,0
S4,3,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S4\initial_condition\frames\frame_0003.png,A1E25040D857A5F674C0FDFBCE7C95E57C45A366AAC4D2FE8CC9A28CCA91155F,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,CAE26BEE115F95D931E95BFE6799D8E04318E7CC8633433E0B129CC3CA855F1C,0,0
S4,4,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S4\initial_condition\frames\frame_0004.png,D9212EA4AF7E0CE874AD7448F75F64B044DBD7D49DFFA1D5FC1EB38AADC6E0D4,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,6E6C4A6DF23E2E143EDE973D640B2D942FC6E6AD4FB14FEF3613900F47AB5669,0,0
S4,5,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S4\initial_condition\frames\frame_0005.png,C2CE202E6008B8058DEDD1CAAD26600D1579531993820C345D62F8B8B41535C5,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,85E639F73B5A176075728153CA215B566D7CC83F139740B84BB96EE061409ABE,0,0
S4,6,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S4\initial_condition\frames\frame_0006.png,8850D1B7D6D87F1CE9E4F8677A34540F33A5E438529F6E2591DB85D3FC99381E,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,AE2A1CAF28CDEE7ADCF06697CC7C7A7140BE297441B98C423430AE12B31A8CC4,0,0
S4,7,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S4\initial_condition\frames\frame_0007.png,F8490B5A3CD3C091DC70120EB0484CA4F4F28770CBF31282A182055D372F11B3,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3E36315AB159F351FCA09EBF6017CA3A8CA85D14C651FB0467E114BA734DCF36,0,0
S4,8,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S4\initial_condition\frames\frame_0008.png,D97930844F1B30B5E7817E4C4E0D7488CCEEDA94C5DA350D147334A77568C4B1,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,B402282E37ED0449DF571FCFF7CA39A070F734C1C1DF829E7A6DD0D344B4A051,0,0
S4,9,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S4\initial_condition\frames\frame_0009.png,004F63A3E9F644305938E609E43DD9F8CCC2525EC3AF723650B89086F7285A3C,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,CAA8B91B03BB50C4669DFA2F3429A1CD14554A761A71833EDC33344B380B91EC,0,0
S4,10,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S4\initial_condition\frames\frame_0010.png,6D5A3194B8164CFB42BDC60971B60A4802981AA5C7EE988523DD6A1AB0A45257,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,534CAB93829C2BE8005402C7F03E11291E591C714A5F08664F336365847F4771,0,0
S4,11,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S4\initial_condition\frames\frame_0011.png,9DDA02C71345FDFF3FA9EDCCBCB26A47119FE2278B9457CEAC62BB1D6E1A6436,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,919BD91D0EB2F6C3EE15D7E8C170FC79385870660995DCB0595D8D14CFED504E,0,0
S4,12,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S4\initial_condition\frames\frame_0012.png,BC8B7DCE3875DB477BF3C444DC6B3671223CE87A5805AA2B5131156F656E8CFC,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3D7D9F21CD7E08F62EB84B35D43D27A313AC1F046B6560DE64F5522913A5B2C3,0,0
S4,13,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S4\initial_condition\frames\frame_0013.png,714EBBA2A87521BC2FA741FE28E73F77921678526AA4C1A5974C4808CC60F570,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,DAFDD1F206C66B722169D15461DB3BBF2D822D60F7D16B7EAD5EAB57DBADF4F9,0,0
S4,14,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v2\S4\initial_condition\frames\frame_0014.png,3002E5533EDA153640748D9FC26FB7B2B68B783697687A997FE2FC999D9D82D3,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,396D442286284ED7E78C556CEC70C50537AE9422FCDD6D9D5DECFAD6BBECCC96,0,0
