scenario_id,frame_index,image_path,image_sha256,label_sha256,frame_sha256,person_gt,vehicle_gt
S1,1,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S1\initial_condition\frames\frame_0001.png,3153C7F361DD34D620C6764CF7A43920BB1F92A568B957F5FEAAF5C308E983E5,D56A9210F5A5F0C581E4BC44EA90D68905BF0B3FE824886E8E8DD658124F97B6,D408B9A256CE0233ED6DD47DAEC3C24A0B3B6B308BCE3E466D4A5AB0C6B00D67,2,0
S1,2,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S1\initial_condition\frames\frame_0002.png,8F4014BD35023AEB03DA72FFA1DBBEAD5258E4A745AA6319745A7D08A29E463F,E05274CF2CEB4189C03E8F72AEA4D249C98E61BD302E940BDC3C90DA46147CB6,D02C0961CFB4858A10E2E34C6654EDCF98DAC14AA7A82E7CC3DFD132CC52F64F,2,0
S1,3,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S1\initial_condition\frames\frame_0003.png,CEB4371C1A6D96E9695F907F4491841C4FB371934F5837EEA415F7C302A68AE8,8056030563C59EDBBEE3A9CA2F0C99C983DEDD08759ECAD7C95CD4F4BF689337,7E980C4DF65329763ACC98479F0408F7172BDE420B80503CB869BDCC7A05268E,2,0
S1,4,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S1\initial_condition\frames\frame_0004.png,8263F3F1FA98BF3A83ACFE4F9402AD5AD1FBD4086AD16E66769556B9FFFD3D46,9DCA1A9D5679AA0F84E897887EDA1993EED7F45AF5531599B2F419804C1B2538,D8A94BA1864B01BD4F228F50BA2F45F7351F9A3F319818E8C313174D7E241560,2,0
S1,5,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S1\initial_condition\frames\frame_0005.png,1109424ACA913A421498BF0A876ED5D0E51290996C82564DE4F0DCDC68E534CF,72F8F0FD71223F2FCB856DCB2ABCF1768E0CBF8F9E7809EB02113323247A6E5B,3AA7B23A0C260C84B3EC83A1CB9F22072922A2B033FC56DCD304E12AB1542E41,2,0
S1,6,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S1\initial_condition\frames\frame_0006.png,8EC38D84C9B4D992030A202F00A47C1F84D71B3E1CC188C497551823D7216EFC,5323F03A9245F1BDD6A14581EC478C4678A0E16DE3DA0DF683D6669BD6558905,9CBCE6E70600C61213B875B2DD89389FDF56A083CEEF8CBBF1276A8B756CF4C9,2,0
S1,7,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S1\initial_condition\frames\frame_0007.png,C875A7C194ED54E6F85DA8B95CC317EB9A35C7D8E4F2EC6B2ACB5A7A5629C3E2,31D34ED61A436B4EBBF1F36A2909EE835F880A81099E489341C017D8524273FE,5C7A4FCE49D6556EF3D50999F5359D4FF0ED8542E4391D0C9C6816D07AA98F47,2,0
S1,8,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S1\initial_condition\frames\frame_0008.png,8DFCECA85DDBBB315301245B0F4CCDE3E0CEE1B495AC73D36F94D611235E4EF4,E807F38E6A14EFEDE48614D34D1DFC1B4CAAC2FEE86777EE86115F0E14636C34,331692001CE487F6DF18AF33569D266F4AD456D1F78FF62D17B4EFECDAED71B1,2,0
S1,9,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S1\initial_condition\frames\frame_0009.png,304A9C68433C3CA0D32608577C475100109864C654D70058150252FB47D0918E,47A73630DB0D89FB124F977807A4864929AAD334A5785C7928B8B1DF658692D3,89C49CDD083958D93F5B7DC669870044953BF81F435198901160118334041DA5,2,0
S1,10,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S1\initial_condition\frames\frame_0010.png,91E9F29793EB72AE278C6E4DF6BD74CD72A75E0195AD26FF0FE9967626B3F98F,022AE2F2705D8FAB2EFCF7C4A05822003F11149D0A6711130D08ECB161375F79,F2EDFF954E5AFAFC28B16CFC50FD807B2C0A4A1582269B99E22482F5EF0FB202,2,0
