scenario_id,frame_index,image_path,image_sha256,label_sha256,frame_sha256,person_gt,vehicle_gt
S3,1,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0001.png,F734544E114F0E1934200A3C8051655C078A8DB106BDC98A68F977E17A564A61,9C080A83FF76AD39B5C23A1D3416D67AFFC04C09D082D2D9D5F517BEB6CF225C,6AB4C037FC13C2BF42FE5E34A8E02BF5ED319D47C23B8886B7A265D8C0A148DB,2,0
S3,2,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0002.png,9A673528C3A047377F769E70DF8EB0E15DC9AEFA5D9CB17D733D5088DFF9549B,46516D761842D226A42A7DAD5B9ED0D3DF39E0EC8D6002CCF9A4684178A00928,907CDB184BBCD9982BA15536C8651DFE36EBBBAB3872E5982D9AC2E62553714E,2,0
S3,3,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0003.png,10F0C2203EC05AD82E6CE9EB045A5E8ACA16B4D9969B5C6183E93C619AC42CF3,B08C76CBDAD4B9FC2DFD8CEF4932CFD633F5B6B646F42DA0AF71940EFC7F8E4A,5B74A6F1DBB34AA5B7B62A000F3EEB94654E42BC8E2830EAFD261E0ED09DAB3F,2,0
S3,4,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0004.png,C3FD029DD0D850AEC4C3785FCCF3FAEC600DBAF96F6CC03EC20F15D6990ADCA3,F1E518840D50C6E5130ECBCAD26FC0D70919702DAD6C43E4806AD73AB8EBCE04,3EFBE81A1ADAD38CFE301831E9D4D4CA9499799842235A315C69C84AEA56D7C6,2,0
S3,5,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0005.png,0F4E679AB3D020D77840AD6AACEBFDBFC4879FBC3274B4C421CFB7FFA3CD9673,88DA7DFEBDCA3DB9B359B9835D1506F7D31E9B0D6786569BB678B4634C611B9C,96EFDD30749FA80CA262E78CF63B151DC52774E25237B357E0DDBC94FBCB0796,2,0
S3,6,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0006.png,1477C0323960530CB17A07165945D19422B6F7D19C2974983E8DE4974977F8E8,B121E989FACFC09D5B9A30720372CE8EAAD6E7871AFA4ADE7D3305981915F08E,DB487B2578F2F3041900055C4856EA9196F0317F9B16B3211BFBD237883FF65E,2,0
S3,7,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0007.png,1620C0865E796BE20770F42BB059AA533BFBB586998E5B1D764EEDB4B50A71F8,2829E376C7D23665270EFDD149D17A216D88AF42AC430258E7FDF8A6DC0F52D3,2C7665DA6B033A073B4DDF422710757801DF7E942554B9B433B65F245554D98D,2,0
S3,8,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0008.png,039D115CAD557386F5856FE12676D6A83DFBA54644F1AB8CE224146418E112A2,5D3F01775ADC35B939AB4F5CB360AB360B61935D1928F70FC2A00F160AE335AB,2FABD734A9BB7E6A01420A20A197558D3D50A42B14EC8ABA0B52D7B966752DE7,2,0
S3,9,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0009.png,F61412B31951E9B54E27B327E94D728EC401ED3F42CE0B8EC9F5652C37939F8A,9F8061A41E1AE09C9EC23D5B7E7E7A5C0CB633610208B57E35917BD81BB1C071,E1CDB9F1C48E3620CAC4ED50035FF8ADF269FAD60EF0162D3B55BC114FB7A4E7,2,0
S3,10,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0010.png,FEAC8913A5485AED2EBB8F64B0D30B6A6AC51079C88B9E819DE1A5B1D5B6AC69,DADEE8341415D7B51CBB4D99A7D34ACE30324EE53DE8BDBC47D164BFFC71169E,2C6CB6DAA70114073488B22BBE2832D1E78F0F708DBB21D5C18251E64AADC48C,2,0
S3,11,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0011.png,B2F60CD084B07707EE3AF9830B776C76D0BE55C2E47E809351EC906F152A13B1,E51026FAB61005A352EE954EB137BE0F3802C15E5C004CBD17E4C471A29D23E3,8CB1C1DE73F8A6A81CBAB4F3B7F945FDDF7E0B78B49528785D7D39DB3DB88ED9,2,0
S3,12,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0012.png,9888D8638D862E13635ED2A3AC4165C93CD146B1642868B036F4D64DC95C0A17,FA7AC35F98487DBD7A1BD86F10E38414B151B89BF4483393A7F2CAFDE28BD261,F6A852CA2BE99E3337E4D081B9F03F2FBD7AE27EB487B767B0C43D4A5301FDBE,2,0
S3,13,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0013.png,4FC611C089C5ADF6745F91120C3BE3EDDEB5FB8CFC535AC286C2E9D71B63DA10,C48BFAA62F76BA62D19E284811162F70F66D3AC7851806AEA3ED81AE80AAE706,E6D866FBDD1422201033E9585C1E9EEC8DC584AED2315F60704549CBD37A4BF3,2,0
S3,14,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0014.png,EEF1AE5D3A44FD595F7568F02AFFB7CBE66805F09C897CA2E1364AAF85127963,7A43757E8BF63059A22B890EC0EF18898769EAF0383ECC0CABA8B3AA8EF9B3E5,9F2430AC11BAB966B8AC3BE3BAD5C8AB9EDF4F34A7EF670A6B66A5C8B14240F7,2,0
S3,15,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0015.png,C39A5F3DB44913FB426631ECB2A5419D784E0E8F2D7ADCC23B29980B14EE5525,52579B426E82B1C37CF6343E5DF13F85128BBD6C5B7F1E527FA9810EB7C7D131,D18364ECAE8AD86638C0D0E050A21815AF3D96C36AD5B2E5C5A4D84C52F33EEF,2,0
S3,16,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0016.png,7E37D05802993504C879B271E8BA887BB370E1F37936CA0FF0318C878AD1E170,48829BC97122330FDF8286E79EBFF2D4049E467B465E7471AD22129529046B1F,D9B33ADEFC3F8C493710E40940E3762B06B1FD8167D2452722C50851A68527B3,2,0
S3,17,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0017.png,03BAE22B31CD4561DD59AAC97607036A5C5FE9ED8AD1BB94BCCD19F107539FE2,9A7AD06998FB89A52FA5FFEDBC881226B143C57788323E7F14B583899140AF81,B0FE1C2DAA35E622FB3AC06375FB5058B0DBE5639BDD119344EA5DA663F5B394,2,0
S3,18,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0018.png,ED4BF924532936BD21B42766486E12E12E7A2C63E13AA003970B349B7F0F2411,7A60B3BD0683E4C23EC8475DABA30913E665F04559272432C196D63D7EB814A0,8B4CF0F4561D908F77F011E9ED057BA744D232BCD1A668EBCAD1CC0BB51F1B62,2,0
S3,19,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0019.png,27FF23F9C794E3586F01A97C6DB4A73F5DA6AF8297EB403887C521268D807F50,8CE5E04C84FEC139BAAC695BBD8B4DEA6FD1E41C3ED9EDC8BBEF71489FA80983,DF01CE1C50120F84D8C7CA23E64E4EDFD2227CF85BA1E8D4B5FD6E495509834D,2,0
S3,20,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0020.png,A423A31617D3A183D162F2C9931B673CBA1E1E160B354BF75D55EB2B6699BB66,EE9C394EDB3E3E67ABE40B8DD3C6A0E742AF85BE4338E219A2587218EC5A0FA1,2CC957AB1CEB2F319B2BFC697C13009C4A5223614CCFBF6B792B000269D560FD,2,0
S3,21,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0021.png,E57D25B78B6372319A04AB75E9717C89E8E704D53F4494BE6E60B8F3970D6FB4,0BBBCC265BEDBC4B27AD39A81ED1A8C8A3032B3CADB43AC3562689F50BA791C4,E09407A3B8DF1DECD5ECE0253FCE38CB98C3515200F57A5136C3F6F1533A8030,2,0
S3,22,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0022.png,EE9EE84FE026486F0F09B70FDC3EB9325939B2882AEC65207B659A5BF9110442,A4F92E9B3BE4C562016A14D5258A0F1D76F7DE6FD54EA4FF73EFE9F2089CF60B,E75A1A99B0DF7889EFAC03874EBFA8206CE2E673285CC31A6632D9E942C8186D,2,0
S3,23,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0023.png,091EA8C8077721BDCE74E44E14D4B2E884AFBB919135B9D3DFAC692724703840,CF99C5CCBC2E5DCCF9613655D5DF99481A71B044BB44A714FEFF0330D1F93870,735EE9564878D6E1A662771B4740230370F3F0B1B22CA656391E72244CEAC584,2,0
S3,24,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0024.png,A7394D8EFB83893EF8C60977E0EAA8A9AB755D3297E54C3845121CDAAE6EC06C,EBFBBF472B54B1B32846BDEFDF5E842B0012E799707644B82327779BFA74D4F0,C089B1F61FCCAAB5DD498D8A7FB7123702FD0B8644F219F4C81AFD5C62D70C81,2,0
S3,25,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0025.png,8B400A1B838755C4DBF6C1F19D32D2C54ED7650385C8F80F28935D5E5E1DE9B3,4E2CBD36D368768443971B5C0BDFBA00A4B478FF70E8645082AF63C56C65EB70,BEC835989E03F3A51CCB452C786910FEA38116D7D94CE89202D6D85A40676743,2,0
S3,26,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0026.png,C238D372CB4A2EBEF49A21989E05C5F9FB7EC4BE7C962A8DD137F9073FAA2B19,471157BC4754B3B9073895B0447D22878BFCDC216F0F7F531E7F2591093F3521,319CBBA502C5516E95C420C71B93CDD7D20ED65E8A3C4B1D7343748EF676DC02,1,0
S3,27,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0027.png,5B98F467FAF2723AEB7000E96ED07233CDC98977C161442A2094D8C321361238,1EC2EA77EF81DC76079451D739250A055F703D8333FCDEB4F812541F440252EF,5FD4EF183D061E94E28F482DA029FE4645916964E8CE106A065ECF3B04FF6C0B,1,0
S3,28,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0028.png,A57DE83DCE5C61C09725E22C4356E5298C80DFAC3B634D7CF65DB869E61501DE,73DB35581D92D963498B3CE5306377EAC8ACB5EB6FBB1DAF567CB9ED5447A64A,20CFBF43EA16DB6BEF983675D514DB11CAD7445F6B68A9A53311F087162A8DD6,1,0
S3,29,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S3\initial_condition\frames\frame_0029.png,3561C772FEEA07883E0E97F3A88CE9FD29E36DCB3EC360FC71215931FAC79374,8EAA5424D949A9C571889AC1C41517B293786C0308A9700CB955DB16EDD46ECA,60CC120015265224148275062DFEEB6B18D0BE4398345928D1BFA6D58AD90CDB,1,0
