scenario_id,frame_index,image_path,image_sha256,label_sha256,frame_sha256,person_gt,vehicle_gt
S0,1,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S0\initial_condition\frames\frame_0001.png,0635806F246D36F8E5EA4A7C4C3321CF2DEED2A5CD98A28D9906EBBFDD71AB5D,D1527221D89BB2CD30C4EA70DF9AFF4B0057EA2F0FCED184EFEF014F13052CE7,6F337D14D6700E713ADE1A92B60DC6A46424A22CE6177C9DF73A74BB0CA1C520,1,0
S0,2,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S0\initial_condition\frames\frame_0002.png,724D3D63456D7551B96E42289A3DCB3154938B48774E0545903DDF5805064C1B,A9277D42D471950935D4F63CA96092337A6DA8307CFD3117FF8DBD64E8710347,EF2D20C835E8606B8EC9440B68D2413CDD9C1E79A3C41223A0B0770D76951AB5,2,0
S0,3,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S0\initial_condition\frames\frame_0003.png,78E652278194345AB58B4DA930E3CE06C2F98CB3F1C3D4AF47EB236244091B47,EEA138CF5BD3214F0ED8765D9CF597271DDD20ED2F7B882EA9DA206EB9FC647F,9AEB4C9310E95064867622C3F04C2993FA84B697777255CF7A7972DCD0D6F696,2,0
S0,4,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S0\initial_condition\frames\frame_0004.png,158B74E8536FC76C7641ADF9D0FE1ED005888F9896FCBC9AF5C314B8DE514DB2,A28069D75191D335EA9113EAAE69D2EE06008A6A000A707B712A53BFDD7DB013,9AFA7953CA1641BC54EB11208606B0ED9456E359AE49D29674C1E599A20F4093,2,0
S0,5,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S0\initial_condition\frames\frame_0005.png,0E5A3ECCED09CD9D309F3B62D50C4E1E16E074023D9196D3F50A4E75CBBD0E78,B4D4E227A493C6E63CD5ED3E66EC6BD9EC8C023BD12DB9539C3515A441B70D3C,835520FF3B52BAEC9A38F9B9D35190C5ACADE86BD672AB4843F15A32675EA305,2,0
S0,6,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S0\initial_condition\frames\frame_0006.png,2B090AC74004B0A1D5A57A34A426622CA34281F11C169D0C03598F83A28BD2BC,69FEDF9B723366A50341B0E1C935073BB6F6B4E3A1FCDAAABF56F6CB7720E8E3,78914C63D8567914CCB1B3474BD97AD83755BE0116E91F251BE4189F7207467C,2,0
S0,7,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S0\initial_condition\frames\frame_0007.png,5F765C4005C6974FD524CB55FE9E84A6FD450E3792AC7ED93D440CB5DAAE8C24,AB1BC99E9F59556CC8E5B95D12B7D86C902D06FF5B88F6836875E2258D337DA7,39483883B4DB0AE68B705EEAF9BACEA39EBCE69F0B802FEF857B564E9867BC0B,2,0
S0,8,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S0\initial_condition\frames\frame_0008.png,DC8B0951A17047B6C4F8D26961284D2AB5C21184CC10CD22B972E9DA9372BACD,3061559260EEB0156B644C1E1F99DE724D72B71C69F908CA2C178CC7E3871614,C440D133A99BD2CA300E6514D9CDCA3EE58C27B2E3F452EB103B7D443895DF07,2,0
S0,9,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S0\initial_condition\frames\frame_0009.png,A1A897FAB2C677ED3A9D0FA3ED81325D8F08CB23981E171E0D626B4E311EB285,744680BC3CB429A67A2DF4D7B84A8C6959F0444F3F081245BECE1B317F5D6C95,740ACD540A18FF402EA8C4A3D944C808DE26AF24F8040CA71B339AB454C82222,2,0
S0,10,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S0\initial_condition\frames\frame_0010.png,89179BE645F99247AF1CF48CCA2864D62DA456ED5245AA61B76E961AE7D5F524,AB2D0EA2B08FEADC0F342CCC2E167C0C4F96E2F919A91408668A549BFCCAF8EB,256CDA61EA591E0E9B6F4C7682B112EC28BF7E0557527D1525E871EBA205868C,2,0
