scenario_id,frame_index,image_path,image_sha256,label_sha256,frame_sha256,person_gt,vehicle_gt
S2,1,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S2\initial_condition\frames\frame_0001.png,3F4A7B36916E33EEC03D59C31070052392DF5DA7EAFD2115C16780711175E42B,8F34EACE25DB3940DBF7A2FD5685F3397B7A77C57DA3FF172BC74E463DD42B3C,85124B1C9AE67F11919AB9678278E37D61B10D1AE1E9AE29940A91CC837FA977,2,0
S2,2,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S2\initial_condition\frames\frame_0002.png,969CB1A00C326792E64B19A6A32E7A0C50C2D398D9B72B5A798F0CD6DD20C4E6,958EE13E834189A653EF8B6016FEF5E686D9BC727F61C5E01672EB0D0FCB4CEB,B90A4D35661A2EE93C8A02CD2C818259DFA382CAE7C6E78487C4F5B55BDD5AC6,2,0
S2,3,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S2\initial_condition\frames\frame_0003.png,573974C6DF85EF438CD91CD55B0CA3EF7B21B11AD5A5B371278B7FEE83230C2F,05676C8F1102475A36D02D48802C1E008FF88C1A5BE809BB4296194616FD30D2,C0002E561415C93D88D0709F0E686980178408767F82B94311460F942C02BCC3,2,0
S2,4,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S2\initial_condition\frames\frame_0004.png,078C5C79C0CF7596410AA984811029B999B07BBA2128EBEEEB4CCA2CCB2AEA9E,E93E83EF20E4ECA81D0BA3F88A3C3192DFBCFA55A19FD3E6D9276EC38CCC1987,64282A8D7631EE5E11814C0A7268C056A48F89F9588B500C886AED7A08673BEF,2,0
S2,5,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S2\initial_condition\frames\frame_0005.png,B11337B287BF4A6739EB9203D94C081C3C7B82BD43774B452772E6FE632A2B93,29CDEE64412F9E206F84893D8891033870E8FF287BE67125E82C4E6C8279EDC1,B4BAC5B97A784E4B408101F8EA34804EDAF3133923F73B321633A273C95728CE,2,0
S2,6,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S2\initial_condition\frames\frame_0006.png,5773A9C18E50F53316D58377E417416722B59C983B2A718B0661E9164768CE1F,AC4FF5A0A1D06B690766A4DA36E19E87CF41F34C8BA661F7F5822CD174504222,497D6EB9B46E4AB8F4047274F7FA192BB34607FF83BED43740065849B80B87CA,2,0
S2,7,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S2\initial_condition\frames\frame_0007.png,4348C7D5A6D509D5CC9C8FAF3DBB43C570BAF5D0DDFEAAC782038DF7BE5B1BA0,935E6FD4ACC2C5C4A32EABB6B7755BB9981CF540A56D97467770E2EFB7BE6B3D,98E72D9F5A7C8A9453BA077721A7DF597028601A8EA92AD84257DC5E9892795F,2,0
S2,8,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S2\initial_condition\frames\frame_0008.png,7EBF8BA6CA88FF0E95207B0678D49F2CAE040380BAECF9F22912D05140AA789F,4E1895BBE8E2F8529344D859593FF28CA80C35B93D25C8C03A834D11F7C5E9ED,C757C1495790905E5A78294AFE8265CF2C931B14CBCA14E722F1156C3FEC27F5,2,0
S2,9,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S2\initial_condition\frames\frame_0009.png,ABFE48504B4A2D44C6D11EA8135E05AEF7D7927B55B0882FA38AD54FA4D640E3,F79F432A77F8FF14D14298A6190D9ECD3304FF6C1E846E74BF20010F6827DF1F,37A25BCDF980DAC7E5897C66C9873B12E8A7805A792337E6C493AF4F7204A9A0,2,0
S2,10,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\multi_scenario_symmetric\scenarios\multi_scenario_symmetric_plan_v1\S2\initial_condition\frames\frame_0010.png,D257DA53B3B4B9B6BF667BA4FB156C44084FBB9ECB3D0088D916C37FABFDBFEC,F624210CFFF3370D8092158256A37DF98295DD3107A95671480995AF8EA804AA,05B19F334732A9245E38ABE92AD500E217C3CF9A08780B1A362B6103A95CABCC,2,0
